jenis_kelamin,usia,tinggi_cm,berat_kg,level_aktivitas,target_user,akg_energi_kkal,akg_protein_g,akg_lemak_total_g,akg_karbohidrat_g
Laki-laki,31,165.4,102.583895,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,34,178.0,73.0,sangat_aktif,Jaga_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,178.0,88.431954,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,33,172.0,83.0,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,35,177.0,85.0,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,40,155.0,62.0,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,35,153.0,45.0,tidak_aktif,Jaga_BB,2150.0,60.0,60.0,340.0
Perempuan,31,168.0,63.0,agak_aktif,Jaga_BB,2150.0,60.0,60.0,340.0
Laki-laki,34,169.0,84.0,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,38,150.0,60.0,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,30,162.0,59.0,sangat_aktif,Jaga_BB,2150.0,60.0,60.0,340.0
Perempuan,32,167.0,90.0,sangat_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,36,163.0,80.0,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,30,192.0,130.0,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,34,168.0,75.0,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,44,160.0,80.0,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,177.0,109.0,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,38,156.0,80.0,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,30,180.0,91.0,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,176.0,112.0,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,39,179.0,90.0,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,31,158.0,68.0,agak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,30,171.0,82.0,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,41,180.0,99.0,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,176.0,75.0,sangat_aktif,Jaga_BB,2550.0,65.0,70.0,415.0
Perempuan,40,158.0,63.0,sangat_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,45,163.0,77.0,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,31,162.0,68.0,agak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,37,165.0,73.0,agak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,40,156.0,80.0,sangat_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,33,156.0,48.0,agak_aktif,Jaga_BB,2150.0,60.0,60.0,340.0
Laki-laki,41,175.0,110.0,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,30,165.0,71.0,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,38,175.0,75.0,sangat_aktif,Jaga_BB,2550.0,65.0,70.0,415.0
Laki-laki,38,175.0,75.0,sangat_aktif,Jaga_BB,2550.0,65.0,70.0,415.0
Perempuan,32,157.0,57.0,tidak_aktif,Jaga_BB,2150.0,60.0,60.0,340.0
Laki-laki,38,170.0,78.0,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,38,164.0,59.8,sangat_aktif,Jaga_BB,2150.0,60.0,60.0,340.0
Perempuan,39,165.0,50.0,tidak_aktif,Tambah_BB,2150.0,60.0,60.0,340.0
Perempuan,34,168.0,77.0,agak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,32,175.0,120.0,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,40,168.0,80.0,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,30,175.0,73.0,agak_aktif,Jaga_BB,2550.0,65.0,70.0,415.0
Perempuan,41,154.0,80.0,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,41,175.0,118.0,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,33,163.0,62.0,agak_aktif,Jaga_BB,2150.0,60.0,60.0,340.0
Laki-laki,35,178.0,105.0,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,39,178.0,96.0,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,33,185.0,99.0,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,33,169.6,102.784864,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,176.0,118.382361,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,38,176.7,118.134898,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,38,151.3,75.410647,sangat_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,38,156.8,76.129784,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,44,158.8,76.126112,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,30,182.7,108.751502,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,33,173.0,75.920519,agak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,33,183.9,87.85785,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,40,157.1,62.211572,aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,38,161.1,80.0,sangat_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,37,178.8,100.624553,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,30,153.3,78.030383,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,42,164.6,86.639861,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,47,164.4,81.978743,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,35,164.8,73.91692,agak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,31,164.6,69.168978,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,30,165.2,73.575981,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,38,155.8,79.661693,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,38,178.9,100.066268,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,38,156.0,80.0,aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,39,173.8,86.934846,sangat_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,34,168.0,74.885222,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,31,155.7,78.233341,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,44,156.9,81.827288,aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,42,158.4,81.936398,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,37,155.9,77.26813,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,31,168.1,71.81338,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,30,163.9,69.242354,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,41,155.3,77.74518,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,40,173.9,80.914382,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,38,156.1,80.0,sangat_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,37,153.2,62.417228,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,40,178.6,98.447311,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,39,156.8,62.855073,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,39,154.8,62.341438,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,35,178.0,100.84763,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,41,154.2,80.0,sangat_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,39,150.8,79.58958,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,31,167.3,90.0,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,40,179.3,101.780099,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,175.8,108.721893,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,41,156.8,79.493626,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,39,152.6,75.150345,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,39,150.2,76.642944,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,30,181.4,109.411622,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,178.9,109.599453,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,166.6,89.738596,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,32,165.7,73.641633,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,30,182.0,87.668828,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,42,176.8,75.62931,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,37,159.4,63.320629,sangat_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,33,178.4,103.771371,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,39,178.2,103.586342,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,40,178.1,96.303855,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,33,155.8,77.647716,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,35,167.3,73.193589,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,34,171.3,103.276087,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,44,158.4,80.986496,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,30,183.5,105.19936,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,44,159.5,77.354744,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,38,159.8,80.0,sangat_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,33,167.2,74.812707,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,38,162.9,80.0,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,38,161.5,80.0,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,32,167.2,90.0,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,32,167.7,89.993812,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,36,167.1,90.575934,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,40,179.0,98.021766,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,35,178.0,102.265955,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,39,158.6,80.0,sangat_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,31,181.0,105.254354,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,41,154.8,80.0,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,31,168.8,90.0,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,31,169.3,71.927379,agak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,39,155.5,63.011645,sangat_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,40,156.1,62.871794,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,37,150.9,63.183846,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,33,167.6,74.959747,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,41,156.8,81.056851,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,43,158.3,81.919454,agak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,31,178.4,102.872505,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,40,171.9,86.464843,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,38,169.6,78.967919,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,35,171.3,84.722222,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,38,167.8,77.224574,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,39,168.8,79.278896,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,34,166.6,77.098973,agak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,33,183.8,97.029249,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,46,171.8,88.600878,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,34,172.0,84.416515,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,42,164.8,79.165306,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,35,176.5,85.0,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,33,170.9,83.001642,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,37,166.7,80.993373,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,37,183.5,92.368359,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,34,168.1,83.568035,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,33,174.1,84.773349,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,181.1,92.860254,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,38,169.9,78.637307,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,35,165.2,79.437921,agak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,37,165.3,80.0,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,34,165.2,77.13322,agak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,33,185.0,97.92035,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,184.3,93.798055,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,34,166.5,80.386078,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,34,167.3,77.205685,agak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,43,173.4,86.94538,agak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,45,167.6,79.66832,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,31,192.0,101.544589,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,34,168.2,77.426465,sangat_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,34,184.3,92.69551,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,35,180.5,90.13868,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,36,170.1,83.0,aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,33,173.3,84.75383,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,33,170.6,83.016968,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,34,169.1,77.561602,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,34,183.6,96.01851,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,184.9,99.0,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,31,153.7,65.912688,agak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,46,168.7,80.413997,agak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,39,170.6,85.720788,agak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,33,190.4,99.812443,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,33,183.6,97.416417,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,39,158.1,62.631382,agak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,35,167.6,73.501233,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,48,174.4,84.729197,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,34,168.2,77.431678,sangat_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,32,166.6,72.906186,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,33,170.9,83.014033,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,32,184.1,98.259423,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,35,175.2,84.783756,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,32,182.8,91.495718,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,184.2,93.614246,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,33,168.5,83.986895,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,32,175.8,87.906019,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,32,184.9,98.912261,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,35,166.3,80.135167,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,34,167.9,77.355417,agak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,36,168.6,83.3258,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,183.5,91.059595,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,34,165.4,79.697278,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,38,167.6,79.079738,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,33,174.3,83.390983,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,174.8,83.314157,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,37,174.6,83.282232,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,34,184.1,91.798103,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,35,182.3,91.630257,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,39,178.1,85.687751,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,180.3,91.052215,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,34,168.1,77.392179,agak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,30,170.4,82.207978,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,33,191.3,101.482054,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,34,169.5,84.451423,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,35,176.9,85.0,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,42,167.9,79.849252,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,32,165.0,73.810728,agak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,32,164.6,74.147443,agak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,38,169.7,78.156035,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,31,173.8,82.523113,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,40,157.3,80.086524,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,43,157.1,81.918809,aktif,Turun_BB,2150.0,60.0,60.0,340.0
Perempuan,39,153.3,77.550345,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,31,191.5,129.966428,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,184.2,124.070717,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,186.8,123.172214,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,32,175.2,119.205308,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,175.5,118.237782,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,38,175.4,117.8972,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,38,176.1,118.668332,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,188.6,129.349471,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,45,170.0,86.0,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,178.1,120.794535,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,176.4,119.373019,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,175.5,118.805937,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,36,165.0,80.0,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,40,170.7,108.012603,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,37,174.3,106.421042,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,34,168.1,102.523111,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,177.9,120.751656,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,166.8,100.543983,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,32,167.8,102.022057,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,175.8,112.007101,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Perempuan,33,172.2,72.748903,tidak_aktif,Turun_BB,2150.0,60.0,60.0,340.0
Laki-laki,34,170.1,107.025415,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,33,169.7,103.017623,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,169.6,102.815983,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,190.9,129.679131,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,180.1,121.094257,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,186.0,123.721352,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,33,175.0,118.299585,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,32,175.5,120.098812,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,178.8,112.536367,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,175.6,119.117122,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,175.7,118.565568,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,188.9,129.157346,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,186.9,127.507411,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,40,176.0,117.651046,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,40,176.3,116.974504,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,169.9,100.176866,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,34,170.6,103.067766,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,177.1,112.471118,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,176.3,113.215814,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,175.9,111.635463,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,176.0,120.009392,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,177.4,120.209711,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,32,175.3,118.26569,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,176.1,118.370628,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,184.9,125.077863,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,184.3,125.973927,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,182.5,124.95278,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,33,185.0,93.0,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,186.2,126.418413,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,33,183.0,113.0,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,33,175.0,85.0,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,33,185.0,85.0,agak_aktif,Jaga_BB,2550.0,65.0,70.0,415.0
Perempuan,33,155.0,55.0,sangat_aktif,Jaga_BB,2150.0,60.0,60.0,340.0
Laki-laki,37,176.3,118.40174,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,38,175.3,119.201465,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,39,176.8,117.792268,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,34,184.0,88.0,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,33,174.0,76.0,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,176.0,112.409191,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,177.3,112.348722,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,175.9,111.950413,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,41,174.8,109.758736,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,41,174.5,111.169678,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,170.2,103.743534,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,33,169.6,103.250355,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,168.0,102.004554,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,170.3,102.592171,tidak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,187.8,127.161381,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,191.0,129.013178,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,30,190.9,129.19449,sangat_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,191.1,129.232708,aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,31,177.9,120.60094,agak_aktif,Turun_BB,2550.0,65.0,70.0,415.0
Laki-laki,32,176.7,120.158049,aktif,Turun_BB,2550.0,65.0,70.0,415.0
